user_id,interests,activity_level
user_8518,['technology'],high
user_8519,"['investing', 'health', 'business', 'fitness', 'python']",medium
user_8520,['art'],low
user_8521,"['javascript', 'fitness', 'business']",medium
user_8522,"['python', 'health', 'business', 'startups', 'javascript']",high
user_8523,['health'],high
user_8524,"['health', 'art', 'web development']",medium
user_8525,"['data science', 'programming']",low
user_8526,"['fitness', 'ai', 'travel', 'design']",medium
user_8527,"['technology', 'programming']",medium
user_8528,"['marketing', 'art', 'travel', 'data science']",high
user_8529,['social media'],medium
user_8530,"['fitness', 'health']",low
user_8531,"['web development', 'programming', 'business', 'startups', 'javascript']",low
user_8532,"['business', 'startups', 'machine learning', 'technology', 'ai']",low
user_8533,"['investing', 'python', 'finance', 'startups', 'health']",medium
user_8534,"['social media', 'technology', 'web development']",high
user_8535,"['technology', 'design', 'startups']",low
user_8536,"['marketing', 'fitness', 'startups']",medium
user_8537,['photography'],high
user_8538,"['business', 'fitness', 'health', 'machine learning']",medium
user_8539,"['javascript', 'health', 'technology', 'startups', 'photography']",high
user_8540,"['travel', 'health']",low
user_8541,"['machine learning', 'fitness', 'finance', 'programming', 'investing']",high
user_8542,"['data science', 'finance', 'health', 'fitness']",medium
user_8543,['investing'],low
user_8544,['technology'],medium
user_8545,['marketing'],low
user_8546,"['data science', 'ai', 'marketing', 'photography', 'web development']",medium
user_8547,"['photography', 'programming', 'finance']",high
user_8548,['javascript'],medium
user_8549,"['health', 'javascript', 'art', 'investing']",medium
user_8550,"['finance', 'food']",low
user_8551,"['art', 'investing', 'ai', 'food']",low
user_8552,['investing'],high
user_8553,"['data science', 'investing', 'design']",high
user_8554,['web development'],low
user_8555,"['fitness', 'javascript']",high
user_8556,['startups'],medium
user_8557,"['design', 'technology', 'investing', 'social media', 'business']",high
user_8558,"['art', 'business', 'fitness', 'javascript', 'python']",low
user_8559,"['investing', 'fitness', 'finance', 'photography']",high
user_8560,"['investing', 'ai', 'travel', 'python', 'javascript']",high
user_8561,"['data science', 'fitness', 'web development']",low
user_8562,"['health', 'art', 'design', 'ai']",low
user_8563,['health'],low
user_8564,"['machine learning', 'technology']",medium
user_8565,"['food', 'health', 'finance', 'social media']",high
user_8566,"['photography', 'startups']",high
user_8567,"['ai', 'finance']",medium
user_8568,"['finance', 'ai', 'investing', 'programming', 'data science']",low
user_8569,"['food', 'data science', 'health']",high
user_8570,"['travel', 'business']",low
user_8571,['technology'],low
user_8572,"['data science', 'travel', 'finance', 'technology', 'social media']",high
user_8573,"['startups', 'programming', 'machine learning', 'health', 'food']",low
user_8574,['food'],high
user_8575,"['photography', 'programming']",high
user_8576,"['travel', 'social media', 'python', 'startups', 'data science']",medium
user_8577,"['programming', 'business']",medium
user_8578,"['social media', 'art', 'technology']",medium
user_8579,['web development'],low
user_8580,"['web development', 'marketing', 'fitness', 'food', 'photography']",low
user_8581,"['photography', 'fitness']",high
user_8582,"['javascript', 'finance', 'python']",high
user_8583,"['ai', 'programming', 'web development', 'startups']",medium
user_8584,"['data science', 'social media', 'photography', 'web development', 'ai']",high
user_8585,"['programming', 'travel', 'investing', 'data science']",low
user_8586,"['social media', 'javascript', 'python']",low
user_8587,['startups'],medium
user_8588,['technology'],high
user_8589,"['investing', 'design', 'ai', 'travel']",high
user_8590,"['finance', 'food']",low
user_8591,"['photography', 'machine learning', 'programming', 'startups', 'technology']",medium
user_8592,"['startups', 'art', 'python']",medium
user_8593,['photography'],high
user_8594,['investing'],low
user_8595,"['finance', 'food', 'data science', 'fitness', 'machine learning']",low
user_8596,['startups'],medium
user_8597,['marketing'],low
user_8598,"['health', 'web development', 'fitness', 'social media']",medium
user_8599,"['travel', 'finance', 'technology', 'investing', 'health']",high
user_8600,"['fitness', 'ai', 'data science', 'investing', 'finance']",high
user_8601,"['business', 'fitness', 'design']",high
user_8602,"['machine learning', 'technology']",medium
user_8603,"['finance', 'business', 'data science']",medium
user_8604,"['travel', 'web development', 'finance', 'social media', 'investing']",high
user_8605,"['art', 'machine learning', 'fitness', 'finance', 'design']",high
user_8606,['startups'],medium
user_8607,['investing'],high
user_8608,"['investing', 'design', 'programming']",medium
user_8609,"['design', 'photography', 'marketing']",low
user_8610,"['business', 'fitness', 'travel', 'social media', 'marketing']",medium
user_8611,['food'],medium
user_8612,"['travel', 'photography', 'art', 'finance', 'ai']",high
user_8613,"['marketing', 'travel']",low
user_8614,"['art', 'technology', 'investing', 'food', 'ai']",medium
user_8615,"['python', 'business', 'food', 'photography', 'javascript']",medium
user_8616,"['investing', 'ai', 'technology', 'data science']",high
user_8617,"['python', 'food', 'fitness']",medium
user_8618,"['machine learning', 'investing', 'design']",low
user_8619,"['finance', 'travel', 'technology', 'social media', 'machine learning']",high
user_8620,"['investing', 'marketing', 'photography', 'ai']",medium
user_8621,['programming'],low
user_8622,"['ai', 'data science', 'programming']",high
user_8623,"['travel', 'ai', 'photography', 'finance', 'social media']",medium
user_8624,['startups'],high
user_8625,['web development'],medium
user_8626,"['fitness', 'data science', 'technology', 'startups']",low
user_8627,"['social media', 'design', 'finance', 'travel', 'data science']",high
user_8628,"['food', 'business', 'photography', 'javascript']",low
user_8629,['art'],high
user_8630,"['social media', 'javascript', 'fitness', 'startups', 'ai']",high
user_8631,"['fitness', 'data science', 'programming']",medium
user_8632,"['ai', 'food', 'health']",medium
user_8633,"['design', 'startups', 'web development', 'machine learning']",high
user_8634,"['programming', 'marketing', 'travel', 'art']",high
user_8635,['art'],high
user_8636,"['python', 'travel', 'business', 'ai']",low
user_8637,"['machine learning', 'social media', 'marketing', 'investing', 'art']",medium
user_8638,"['marketing', 'machine learning']",high
user_8639,"['marketing', 'health', 'investing']",high
user_8640,['finance'],low
user_8641,"['web development', 'python', 'travel', 'business']",low
user_8642,"['python', 'fitness', 'travel', 'health', 'investing']",high
user_8643,"['art', 'startups', 'fitness', 'photography', 'marketing']",low
user_8644,"['photography', 'social media', 'ai', 'art']",medium
user_8645,"['business', 'data science']",low
user_8646,"['fitness', 'finance', 'javascript', 'ai']",medium
user_8647,"['ai', 'programming', 'web development']",low
user_8648,"['travel', 'javascript', 'machine learning', 'marketing']",low
user_8649,"['marketing', 'food', 'finance', 'social media']",low
user_8650,"['design', 'travel', 'web development']",medium
user_8651,"['javascript', 'machine learning']",high
user_8652,"['travel', 'food', 'marketing']",low
user_8653,['python'],medium
user_8654,"['art', 'ai']",high
user_8655,"['investing', 'fitness', 'ai']",high
user_8656,['marketing'],medium
user_8657,['data science'],medium
user_8658,"['design', 'javascript', 'marketing']",high
user_8659,['python'],high
user_8660,"['design', 'javascript', 'ai', 'programming']",low
user_8661,"['fitness', 'art', 'programming', 'marketing']",high
user_8662,"['startups', 'finance', 'data science', 'business', 'marketing']",high
user_8663,"['technology', 'ai', 'art', 'programming', 'data science']",medium
user_8664,"['marketing', 'fitness', 'data science', 'business']",low
user_8665,"['design', 'fitness', 'web development', 'health']",medium
user_8666,"['health', 'photography']",low
user_8667,"['marketing', 'python', 'food']",medium
user_8668,"['ai', 'fitness', 'travel', 'finance', 'javascript']",high
user_8669,"['food', 'javascript', 'investing']",low
user_8670,"['startups', 'web development']",low
user_8671,"['python', 'photography', 'marketing', 'programming', 'fitness']",medium
user_8672,"['health', 'startups', 'ai', 'programming']",low
user_8673,['ai'],medium
user_8674,"['business', 'startups', 'photography']",low
user_8675,"['technology', 'programming']",low
user_8676,"['programming', 'python', 'ai', 'food']",medium
user_8677,"['technology', 'web development', 'design', 'art', 'finance']",high
user_8678,"['photography', 'business', 'machine learning', 'social media']",low
user_8679,"['ai', 'programming', 'design']",low
user_8680,"['investing', 'web development']",high
user_8681,"['technology', 'photography', 'ai']",high
user_8682,"['python', 'finance', 'data science', 'business']",medium
user_8683,"['web development', 'machine learning', 'fitness']",low
user_8684,"['data science', 'programming']",medium
user_8685,['data science'],high
user_8686,"['social media', 'technology', 'fitness', 'machine learning', 'travel']",high
user_8687,['javascript'],low
user_8688,['startups'],medium
user_8689,"['finance', 'ai', 'health', 'art']",low
user_8690,"['javascript', 'design', 'finance', 'investing']",high
user_8691,"['startups', 'python', 'web development']",medium
user_8692,"['food', 'startups', 'data science']",low
user_8693,['finance'],low
user_8694,"['data science', 'investing', 'machine learning']",high
user_8695,"['social media', 'investing', 'design']",medium
user_8696,"['photography', 'programming', 'web development', 'marketing', 'fitness']",high
user_8697,"['food', 'startups', 'python']",medium
user_8698,"['business', 'travel']",low
user_8699,"['photography', 'travel', 'data science', 'health', 'web development']",low
user_8700,"['health', 'python', 'technology']",high
user_8701,"['machine learning', 'photography', 'technology', 'design', 'ai']",low
user_8702,"['health', 'business', 'data science']",high
user_8703,['travel'],high
user_8704,"['machine learning', 'photography']",medium
user_8705,"['fitness', 'marketing', 'technology', 'photography']",low
user_8706,"['investing', 'programming']",low
user_8707,['finance'],medium
user_8708,"['machine learning', 'travel', 'health', 'investing']",high
user_8709,"['investing', 'design', 'machine learning', 'technology']",low
user_8710,"['machine learning', 'web development', 'python']",high
user_8711,"['data science', 'design', 'health']",medium
user_8712,"['fitness', 'programming', 'design', 'travel', 'food']",low
user_8713,"['startups', 'art', 'business', 'python', 'ai']",low
user_8714,['investing'],low
user_8715,"['travel', 'python', 'ai', 'business']",low
user_8716,['technology'],medium
user_8717,"['ai', 'startups', 'data science']",high
user_8718,"['web development', 'startups', 'python', 'travel', 'fitness']",low
user_8719,['technology'],medium
user_8720,['web development'],medium
user_8721,"['javascript', 'programming', 'photography']",medium
